index	study_id	id	author	year	group	group_id	group_desc	url	country	region	city	time_MAX	time_50	time_MIN	detailed_time	exp_dur	fu_dur	age_base	age_SD	days_ps	days_cat	yrs_ps	stroke_type	nihss_base	mmse_base	mMmse_base	fim_base	brunstrom_base	frenchay_base	fac_base	barthel_base	mBarthel_base	motricity_base	BBS_base	BBT_base	gcs_base	MAS_base	sis_base	rivermead_base	ashworth_base	mAshworth_base	rankin_base	bdi_base	cesd_base	OPS_base	terminal_dropout	outcome_name	fma_outcome	speed_outcome	SCOAR_outcome	p_outcome_stated	itt_analysis	base_n	base_m	base_sd	difference_score	term_n	term_m	term_sd	diff_base	diff_term	fu_n	fu_m	fu_sd	est_corr	term_diff	term_s_diff	fu_diff	fu_s_diff	term_d	fu_d	j_corr_factor	term_g	fu_g	term_Vd	fu_Vd	term_Vg	fu_Vg
697	191	wang2005	wang	2005	exp	435	bobath therapy less severe group	http://www.ncbi.nlm.nih.gov/pubmed/15759530	taiwan		taipei	13.3	13.3	13.3	1	28		62.4		21.6	<90days	0.059178082	0					4 to 5						16			17.86	15.1								1	stroke impairment assessment set			lohse	1	0	11	10.27	3.13	0	11	11	2.83						0.5	0.73	2.98377278		3.13	0.244656699		0.923076923	0.225836953		0.093629859		0.079779288	
698	191	wang2005	wang	2005	exp	436	orthopaedic treatment programme less severe group	http://www.ncbi.nlm.nih.gov/pubmed/15759530	taiwan		taipei	13.3	13.3	13.3	1	28		63.8		19.6	<90days	0.05369863	0					4 to 5						33.46			23.31	13.31								1	stroke impairment assessment set			lohse	1	0	12	10.36	2.84	0	12	11.27	2.97						0.5	0.91	2.905727103		2.84	0.313174626		0.930232558	0.291325234		0.087419931		0.075647317	
699	192	werner1996	werner	1996	exp	437	intensive outpatient therapy	http://www.ncbi.nlm.nih.gov/pubmed/8630191	usa	MI	ann arbor	96	96	96	1	84	270	59		1058.5	>1year	2.9	0				75																10			5	fim			lohse	0	0	33	75	14	1	33	81.6		0	1	33	82.3		0.5	6.6	14	7.3	14	0.471428571	0.521428571	0.976377953	0.460292463	0.509111361	0.033670377	0.034422542	0.032098439	0.032815488
700	192	werner1996	werner	1996	ctrl	438	no outpatient therapy	http://www.ncbi.nlm.nih.gov/pubmed/8630191	usa	MI	ann arbor	0	0	0	1	84	270	66		1204.5	>1year	3.3	0				70																13			0	fim			lohse	0	0	16	70	19	1	16	71.5		0	1	16	70.5		0.5	1.5	19	0.5	19	0.078947368	0.026315789	0.949152542	0.074933095	0.024977698	0.062694771	0.062521641	0.056481127	0.056325156
701	193	werner2002	werner	2002	exp	439	robotic gait trainer therapy	http://www.ncbi.nlm.nih.gov/pubmed/12468788	germany		berlin	3.33	3.33	3.33	3	14		60.3	8.6	48.51	<90days	0.13290411	1							1.1									2	1							fac			lohse	1	0	15	1.1	0.6	0	15	2.1	0.9						0.5	1	0.764852927		0.6	1.307440901		0.945454545	1.236125943		0.123646724		0.110525865	
702	193	werner2002	werner	2002	exp	440	treadmill therapy	http://www.ncbi.nlm.nih.gov/pubmed/12468788	germany		berlin	3.33	3.33	3.33	3	14		59.7	10.2	51.52	<90days	0.141150685	1							1.2									2	1							fac			lohse	1	0	15	1.2	0.59	0	14	1.6	0.74						0.5	0.4	0.666449965		0.59	0.600195095		0.945454545	0.567457181		0.078674472		0.070325875	
703	193	werner2002	werner	2002	exp	439	robotic gait trainer therapy	http://www.ncbi.nlm.nih.gov/pubmed/12468788	germany		berlin	3.33	3.33	3.33	3	14		60.3	8.6	48.51	<90days	0.13290411	1							1.1									2	1							10mwt-max		speed	USU		0	15	0.18	0.07	0	15	0.42	0.21						0.5	0.24	0.156524758		0.07	1.533303756		0.945454545	1.449669006		0.145034014		0.129643627	
704	193	werner2002	werner	2002	exp	440	treadmill therapy	http://www.ncbi.nlm.nih.gov/pubmed/12468788	germany		berlin	3.33	3.33	3.33	3	14		59.7	10.2	51.52	<90days	0.141150685	1							1.2									2	1							10mwt-max		speed	USU		0	15	0.17	0.06	0	15	0.37	0.23						0.5	0.2	0.168077363		0.06	1.189928235		0.945454545	1.125023058		0.113864307		0.101781516	
705	194	westlake2009	westlake	2009	ctrl	441	manually assisted BWSTT	http://www.ncbi.nlm.nih.gov/pubmed/19523207	usa	CA	san francisco	6	6	6	3	28		55.1	13.6	1104	>1year	3.024657534	0																							0	gait speed 4.3m SSV		speed	lohse	1	0	8	0.62	0.28	0	8	0.65	0.29						0.5	0.03	0.285043856		0.28	0.105246962		0.888888889	0.093552855		0.125692308		0.099312441	
706	194	westlake2009	westlake	2009	exp	442	gait training with lokomat	http://www.ncbi.nlm.nih.gov/pubmed/19523207	usa	CA	san francisco	6	6	6	3	28		58.6	16.9	1314	>1year	3.6	0																							0	gait speed 4.3m SSV		speed	lohse	1	0	8	0.62	0.31	0	8	0.72	0.38						0.5	0.1	0.346770818		0.31	0.2883749		0.888888889	0.256333245		0.130197505		0.102872103	
707	194	westlake2009	westlake	2009	exp	442	gait training with lokomat	http://www.ncbi.nlm.nih.gov/pubmed/19523207	usa	CA	san francisco	6	6	6	3	28		58.6	16.9	1314	>1year	3.6	0																							0	gait speed-max			USU		0	8	0.87	0.55	0	8	0.96	0.66						0.5	0.09	0.607494856		0.55	0.148149403		0.888888889	0.131688358		0.126371765		0.099849296	
708	194	westlake2009	westlake	2009	ctrl	441	manually assisted BWSTT	http://www.ncbi.nlm.nih.gov/pubmed/19523207	usa	CA	san francisco	6	6	6	3	28		55.1	13.6	1104	>1year	3.024657534	0																							0	gait speed-max			USU		0	8	0.72	0.37	0	8	0.7	0.33						0.5	-0.02	0.350570963		0.37	-0.057049791		0.888888889	-0.050710925		0.125203417		0.098926157	
709	194	westlake2009	westlake	2009	exp	442	gait training with lokomat	http://www.ncbi.nlm.nih.gov/pubmed/19523207	usa	CA	san francisco	6	6	6	3	28		58.6	16.9	1314	>1year	3.6	0																							0	6minwt			USU		0	8	267.3	187.2	0	8	278.1	176.5						0.5	10.8	181.9286811		187.2	0.059363922		0.888888889	0.052767931		0.125220255		0.098939461	
710	194	westlake2009	westlake	2009	ctrl	441	manually assisted BWSTT	http://www.ncbi.nlm.nih.gov/pubmed/19523207	usa	CA	san francisco	6	6	6	3	28		55.1	13.6	1104	>1year	3.024657534	0																							0	6minwt			USU		0	8	234.3	141.2	0	8	212.4	113.5						0.5	-21.9	128.1009172		141.2	-0.170958963		0.888888889	-0.151963523		0.126826685		0.100208739	
711	194	westlake2009	westlake	2009	exp	442	gait training with lokomat	http://www.ncbi.nlm.nih.gov/pubmed/19523207	usa	CA	san francisco	6	6	6	3	28		58.6	16.9	1314	>1year	3.6	0																							0	fma-le			USU		0	8	23	4.3	0	8	25.6	5						0.5	2.6	4.663153439		4.3	0.557562609		0.888888889	0.495611208		0.144429754		0.114117336	
712	194	westlake2009	westlake	2009	ctrl	441	manually assisted BWSTT	http://www.ncbi.nlm.nih.gov/pubmed/19523207	usa	CA	san francisco	6	6	6	3	28		55.1	13.6	1104	>1year	3.024657534	0																							0	fma-le			USU		0	8	21.4	5.1	0	8	22.4	5.2						0.5	1	5.150242713		5.1	0.194165607		0.888888889	0.17259165		0.127356268		0.100627174	
713	195	whitall2011	whitall	2011	ctrl	443	dose-matched therapeutic exercise	http://www.ncbi.nlm.nih.gov/pubmed/20930212	usa	MD	baltimore	18	18	18	1	42	162	57.7	9.9	1496.5	>1year	4.1	0															55.9								6	fma-ue	fma		lohse	1	1	56	31	14.85	1	50	32.9		0	1	39	31.9		0.5	1.9	14.85	0.9	14.85	0.127946128	0.060606061	0.98630137	0.126193441	0.059775841	0.018003305	0.017889938	0.017513443	0.01740316
714	195	whitall2011	whitall	2011	exp	444	bilateral arm training with auditory cuing	http://www.ncbi.nlm.nih.gov/pubmed/20930212	usa	MD	baltimore	18	18	18	1	42	162	59.8	12.5	1642.5	>1year	4.5	0															54.6								13	fma-ue	fma		lohse	1	1	55	32.3	14.26	1	42	33.4		0	1	39	32.3		0.5	1.1	14.26	0	14.26	0.07713885	0	0.986046512	0.076062494	0	0.018235913	0.018181818	0.017730554	0.017677959
715	196	widen holmquist1998	widen holmquist	1998	ctrl	445	routine rehabilitation service in the hospital	http://www.ncbi.nlm.nih.gov/pubmed/9506598	sweden		huddinge					90	365	72.6					1		28																						barthel index			lohse	0	0	40			0	40					40			0.5							0.980645161						
716	196	widen holmquist1998	widen holmquist	1998	exp	446	early discharge with home rehabilitation for 3-4 months	http://www.ncbi.nlm.nih.gov/pubmed/9506598	sweden		huddinge					90	365	70.8					1		27																						barthel index			lohse	0	0	41			0	41					41			0.5							0.981132075						
717	197	winstein2004	winstein	2004	ctrl	447	standard care	http://www.ncbi.nlm.nih.gov/pubmed/15083439	usa	CA	los angeles	20	20	20	2	28	270			15.4	<90days	0.042191781	1				61.35																		3.645	0	fma-ue	fma		lohse	1	0	20	23.55	22.31	1	20	32.6		0	1	15	40.93		0.5	9.05	22.31	17.38	22.31	0.405647692	0.77902286	0.96	0.389421784	0.747861945	0.054113751	0.065171915	0.049871233	0.060062437
718	197	winstein2004	winstein	2004	exp	448	strength training	http://www.ncbi.nlm.nih.gov/pubmed/15083439	usa	CA	los angeles	40	40	40	2	28	270			17.3	<90days	0.04739726	1				62.5																		3.645	0	fma-ue	fma		lohse	1	0	20	19.85	19.56	1	20	38.05		0	1	16	43.43	9.11	0.5	18.2	19.56	23.58	15.82455268	0.930470348	1.490089513	0.96	0.893251534	1.430485932	0.071644377	0.105509169	0.066027458	0.09723725
719	197	winstein2004	winstein	2004	exp	449	function task	http://www.ncbi.nlm.nih.gov/pubmed/15083439	usa	CA	los angeles	40	40	40	2	28	270			15.5	<90days	0.042465753	1				59.55																		3.91	0	fma-ue	fma		lohse	1	0	20	18.7	16.4	1	20	35.2		0	1	13	40.97	4.49	0.5	16.5	16.4	22.27	13.13964845	1.006097561	1.694870307	0.96	0.965853659	1.627075495	0.075305808	0.121814634	0.069401832	0.112264367
720	198	wittenberg2003	wittenberg	2003	exp	450	modified CIMT	http://www.ncbi.nlm.nih.gov/pubmed/12645445	usa	MD	bethesda	216	136	56	1	10		65		1020	>1year	2.794520548	1																							0	wmft			lohse	0	0	9	6.7	2	1	9	7.55							0.5	0.85	2		2	0.425		0.903225806	0.383870968		0.121145833		0.098832813	
721	198	wittenberg2003	wittenberg	2003	ctrl	451	placebo like intervention with no expected effects (focused on the unaffected arm)	http://www.ncbi.nlm.nih.gov/pubmed/12645445	usa	MD	bethesda	0	0	0	1	10		63		840	>1year	2.301369863	1																							0	wmft			lohse	0	0	7	5.5	2.6	1	7	5.85							0.5	0.35	2.6		2.6	0.134615385		0.869565217	0.117056856		0.144151522		0.10899926	
722	199	wolf2006; 2010	wolf	2006; 2010	exp	452	cimt	http://www.ncbi.nlm.nih.gov/pubmed/17077374	usa	GA	atlanta	261.6	160.8	60	1	14	365	61		179.8	<1year	0.49260274	1		28													52.5			0.88					7	wmft-time			lohse	1	1	105	2.96	1.37	0	98	2.38	1.37			80	2.23	1.37	0.5	-0.58	1.37	-0.73	1.37	0.423357664	0.532846715	0.992771084	0.420297247	0.528994811	0.010377294	0.010875836	0.010227803	0.010719164
723	199	wolf2006; 2010	wolf	2006; 2010	ctrl	453	standard care	http://www.ncbi.nlm.nih.gov/pubmed/17077374	usa	GA	atlanta	0	0	0	1	14	365	63.3		187.7	<1year	0.514246575	1		27.5													52.2			0.92					11	wmft-time			lohse	1	1	115	3.18	1.37	0	104	3.1	1.37			86	2.87	1.37	0.5	-0.08	1.37	-0.31	1.37	0.058394161	0.226277372	0.993406593	0.058009144	0.224785434	0.008710478	0.008918267	0.008595993	0.008801051
724	200	wu2007	wu	2007	ctrl	454	conventional therapy	http://www.ncbi.nlm.nih.gov/pubmed/17678656	taiwan		taipei	52.5	52.5	52.5	1	21		56.77		359.4	<1year	0.984657534	0			84.43		4.5																		0	fma-ue	fma		lohse	0	0	23	41.74	13.47	0	23	44.78	13.08						0.5	3.04	13.27643213		13.47	0.228977181		0.965517241	0.221081416		0.044618055		0.041594002	
725	200	wu2007	wu	2007	exp	455	CIMT	http://www.ncbi.nlm.nih.gov/pubmed/17678656	taiwan		taipei	178.5	115.5	52.5	1	21		53.93		375.3	>1year	1.028219178	0			84.42		4.5																		0	fma-ue	fma		lohse	0	0	24	39.5	13.45	0	24	46.75	11.58						0.5	7.25	12.54987849		13.45	0.577694837		0.967032967	0.558649952		0.048619403		0.045466568	
726	201	wuB2007	wuB	2007	ctrl	456	traditional rehabilitation	http://www.ncbi.nlm.nih.gov/pubmed/17321816	taiwan		taipei	30	30	30	1	21		71.94		249.6	<1year	0.683835616	0			83.06		4.5													0.32					0	fma-ue	fma		lohse	1	0	13	47.08	10.94	0	13	49.38	10.18						0.5	2.3	10.56683491		10.94	0.21766215		0.936170213	0.203768821		0.078745262		0.069013503	
727	201	wuB2007	wuB	2007	ctrl	457	modified CIMT	http://www.ncbi.nlm.nih.gov/pubmed/17321816	taiwan		taipei	120	75	30	1	21		71.44		201	<1year	0.550684932	0			82.92		4.5													0.26					0	fma-ue	fma		lohse	1	0	13	41.85	11.33	0	13	49.54	12.84						0.5	7.69	12.10856102		11.33	0.635087851		0.936170213	0.594550329		0.092436022		0.081012286	
728	202	wu2010	wu	2010	ctrl	458	routine physical therapy	http://www.ncbi.nlm.nih.gov/pubmed/20947493	taiwan		taipei	30	30	30	1	21		55.19		533.1	>1year	1.460547945	0		27.36			"[3,5]"													>2					0	wmft-time			lohse	1	0	22	7.18	6.95	0	21	5.83	4.65						0.5	-1.35	5.940359068		6.95	0.22725899		0.963855422	0.219044809		0.046628333		0.043318527	
729	202	wu2010	wu	2010	exp	459	bilateral arm training	http://www.ncbi.nlm.nih.gov/pubmed/20947493	taiwan		taipei	30	30	30	1	21		52.22		477.6	>1year	1.308493151	0		28.05			"[4,6]"													>2					0	wmft-time			lohse	1	0	22	7.57	8.79	0	22	4.25	5.03						0.5	-3.32	7.16118007		8.79	0.463610741		0.963855422	0.446853726		0.05033943		0.0467662	
730	202	wu2010	wu	2010	exp	460	distributed CIMT	http://www.ncbi.nlm.nih.gov/pubmed/20947493	taiwan		taipei	156	93	30	1	21		51.91		447.3	>1year	1.225479452	0		27.82			"[4,6]"													>2					0	wmft-time			lohse	1	0	22	8.77	7.67	0	21	4.02	2.49						0.5	-4.75	5.758152016		7.67	0.824917437		0.963855422	0.795101144		0.060920199		0.056595918	
731	203	wu2012	wu	2012	ctrl	461	usual and customary care	http://www.ncbi.nlm.nih.gov/pubmed/22228607	taiwan		taipei	30	30	30	1	21		58.6		531	>1year	1.454794521	0		26.1																					0	arat			lohse	0	0	18	30.1	19.8	0	18	33.9	20.3						0.5	3.8	20.05155854		19.8	0.189511453		0.955223881	0.181025866		0.056553183		0.051602102	
732	203	wu2012	wu	2012	exp	462	distributed CIMT	http://www.ncbi.nlm.nih.gov/pubmed/22228607	taiwan		taipei	156	93	30	1	21		56.3		411	>1year	1.126027397	0		27.1																					0	arat			lohse	0	0	19	35.8	16.5	0	19	42.8	12.8						0.5	7	14.76634687		16.5	0.474050898		0.957746479	0.454020579		0.058545375		0.053702403	
733	203	wu2012	wu	2012	exp	463	distributed CIMT with trunk restraint	http://www.ncbi.nlm.nih.gov/pubmed/22228607	taiwan		taipei	156	93	30	1	21		54		471	>1year	1.290410959	0		27.2																					0	arat			lohse	0	0	20	35.9	16.7	0	20	43.4	13.9						0.5	7.5	15.36391877		16.7	0.488156707		0.96	0.468630439		0.055957424		0.051570362	
734	204	yang2005	yang	2005	ctrl	464	conventional therapy	http://www.ncbi.nlm.nih.gov/pubmed/15859527	taiwan		taipei	6	6	6	1	21		63.42		219.9	<1year	0.602465753	0					3.583333333																		0	gait speed 9m SSV		speed	lohse	0	0	12	25.97	14.86	0	12	29.62	16.35						0.5	3.65	15.62277344		14.86	0.233633293		0.930232558	0.217333296		0.085607688		0.074079124	
735	204	yang2005	yang	2005	exp	465	CPT + additional backward walking	http://www.ncbi.nlm.nih.gov/pubmed/15859527	taiwan		taipei	10.5	10.5	10.5	1	21		63.38		163.5	<1year	0.447945205	0					3.615384615																		0	gait speed 9m SSV		speed	lohse	0	0	13	24.83	6.69	0	13	33.42	5.2						0.5	8.59	5.991498143		6.69	1.433698183		0.936170213	1.342185533		0.155980403		0.136703513	
736	205	yang2006	yang	2006	ctrl	466	usual care/no rehabilitation (chronic stage)	http://www.ncbi.nlm.nih.gov/pubmed/17008338	taiwan		taipei	0	0	0	1	28		60	10.4	1920	>1year	5.260273973	0																							0	gait speed 3.7m SSV			lohse	0	0	24	77.9	14.3	0	24	77.7	15.4						0.5	-0.2	14.86018169		14.3	-0.013458786		0.967032967	-0.013015089		0.04167044		0.038968227	
737	205	yang2006	yang	2006	exp	467	task oriented progessive resistance training	http://www.ncbi.nlm.nih.gov/pubmed/17008338	taiwan		taipei	6	6	6	1	28		56.8	10.2	1881	>1year	5.153424658	0																							0	gait speed 3.7m SSV			lohse	0	0	24	84	12.7	0	24	92.5	13.5						0.5	8.5	13.10610545		12.7	0.648552694		0.967032967	0.627171836		0.050429596		0.047159376	
738	205	yang2006	yang	2006	ctrl	466	usual care/no rehabilitation (chronic stage)	http://www.ncbi.nlm.nih.gov/pubmed/17008338	taiwan		taipei	0	0	0	1	28		60	10.4	1920	>1year	5.260273973	0																							0	tug			USU		0	24	14.3	7	0	24	14.4	6.7						0.5	0.1	6.851642139		7	-0.014595041		0.967032967	-0.014113886		0.041671104		0.038968848	
739	205	yang2006	yang	2006	exp	467	task oriented progessive resistance training	http://www.ncbi.nlm.nih.gov/pubmed/17008338	taiwan		taipei	6	6	6	1	28		56.8	10.2	1881	>1year	5.153424658	0																							0	tug			USU		0	24	14.6	7.4	0	24	12.9	6.5						0.5	-1.7	6.964553108		7.4	0.244093192		0.967032967	0.236046164		0.042907948		0.040125486	
740	205	yang2006	yang	2006	ctrl	466	usual care/no rehabilitation (chronic stage)	http://www.ncbi.nlm.nih.gov/pubmed/17008338	taiwan		taipei	0	0	0	1	28		60	10.4	1920	>1year	5.260273973	0																							0	6minwt			USU		0	24	335	79.6	0	24	341.3	126.8						0.5	6.3	105.8640638		79.6	0.059510279		0.967032967	0.057548402		0.041740447		0.039033695	
741	205	yang2006	yang	2006	exp	467	task oriented progessive resistance training	http://www.ncbi.nlm.nih.gov/pubmed/17008338	taiwan		taipei	6	6	6	1	28		56.8	10.2	1881	>1year	5.153424658	0																							0	6minwt			USU		0	24	352.3	71.7	0	24	392.8	54.2						0.5	40.5	63.55521222		71.7	0.637241205		0.967032967	0.616233253		0.050126591		0.04687602	
742	206	yang2008	yang	2008	ctrl	468	treadmill training	http://www.ncbi.nlm.nih.gov/pubmed/18358724	taiwan		taipei	3	3	3	1	21	51	60.89	9.25	2226.5	>1year	6.1	0																							0	gait speed 12m MAX		speed	lohse	0	0	12	0.71	0.57	0	9	0.73	0.63			9	0.77	0.71	0.5	0.02	0.595999823	0.06	0.63273425	0.033557057	0.09482654	0.930232558	0.031215867	0.088210735	0.083380253	0.083708003	0.072151652	0.072435265
743	206	yang2008	yang	2008	exp	469	virtual reality treadmill training	http://www.ncbi.nlm.nih.gov/pubmed/18358724	taiwan		taipei	3	3	3	1	21	51	55.45	12.15	2164.45	>1year	5.93	0																							0	gait speed 12m MAX		speed	lohse	0	0	12	0.69	0.3	0	11	0.85	0.31			11	0.86	0.33	0.5	0.16	0.304802825	0.17	0.314642654	0.524929519	0.540295467	0.930232558	0.488306529	0.502600435	0.094814625	0.095496633	0.082046187	0.082636351
744	207	yang2010	yang	2010	ctrl	470	early intervention general exercise	http://www.ncbi.nlm.nih.gov/pubmed/20382280	taiwan		taipei	10	10	10	1	28		56.8	7.6	109.5	<1year	0.3	0																							0	fma-le			lohse	0	0	4	28	3.4	0	4	28.5	2.4			4			0.5	0.5	2.942787794		3.4	0.169906917		0.727272727	0.123568667		0.253608545		0.134140057	
745	207	yang2010	yang	2010	ctrl	471	late intervention general exercise	http://www.ncbi.nlm.nih.gov/pubmed/20382280	taiwan		taipei	10	10	10	1	28		57.5	7.4	766.5	>1year	2.1	0																							0	fma-le			lohse	0	0	4	25.8	2.8	0	4	25.5	3.4			4			0.5	-0.3	3.1144823		2.8	-0.096324195		0.727272727	-0.07005396		0.251159794		0.13284485	
746	207	yang2010	yang	2010	exp	472	early intervention BWSTT	http://www.ncbi.nlm.nih.gov/pubmed/20382280	taiwan		taipei	10	10	10	1	28		61.8	2.91	109.5	<1year	0.3	0																							0	fma-le			lohse	0	0	5	23.6	6.9	0	5	26.8	6.7			5			0.5	3.2	6.800735254		6.9	0.470537358		0.8	0.376429887		0.222140541		0.142169946	
747	207	yang2010	yang	2010	exp	473	late intervention BWSTT	http://www.ncbi.nlm.nih.gov/pubmed/20382280	taiwan		taipei	10	10	10	1	28		48.1	13.64	1058.5	>1year	2.9	0																							0	fma-le			lohse	0	0	5	23.6	2.5	0	5	28.4	3.6			5			0.5	4.8	3.099193443		2.5	1.54879006		0.8	1.239032048		0.439875065		0.281520042	
748	208	yang2014	yang	2014	ctrl	474	conventional rehabilitation up to the cross-over point	http://www.ncbi.nlm.nih.gov/pubmed/24388057	taiwan		kaohsiung	20	20	20	1	28		54.5		333	<1year	0.912328767	1					4.2			16.5										1.2					0	fma-le			lohse	0	0	15	20.5	10.2	0	15	20.7	10			15			0.5	0.2	10.10049504		10.2	0.01980101		0.945454545	0.018720955		0.066679736		0.059603969	
749	208	yang2014	yang	2014	exp	475	conventional rehab + cycling training up to cross-over	http://www.ncbi.nlm.nih.gov/pubmed/24388057	taiwan		kaohsiung	30	30	30	1	28		53.9		333	<1year	0.912328767	1					4.4			17.4										1.1					1	fma-le			lohse	0	0	16	24.1	7.2	0	15	28.3	5.7			15			0.5	4.2	6.519096616		7.2	0.644261045		0.949152542	0.611502009		0.075471009		0.067991119	
750	209	yavuzer2006	yavuzer	2006	ctrl	476	conventional therapy	http://www.ncbi.nlm.nih.gov/pubmed/17065539	turkey		ankara				1	56		62.1		165	<1year	0.452054795	1				85.4	4.2																		6	gait speed		speed	lohse	0	0	19	0.44	0.2	0	19	0.45	0.2						0.5	0.01	0.2		0.2	0.05		0.957746479	0.047887324		0.052697368		0.048338153	
751	209	yavuzer2006	yavuzer	2006	exp	477	CPT + balance training	http://www.ncbi.nlm.nih.gov/pubmed/17065539	turkey		ankara				1	56		59.8		333	<1year	0.912328767	1				81.4	4																		3	gait speed		speed	lohse	0	0	22	0.36	0.2	0	22	0.44	0.2						0.5	0.08	0.2		0.2	0.4		0.963855422	0.385542169		0.049090909		0.045606303	
752	210	yavuzer2008	yavuzer	2008	exp	478	CPT/OT plus game-based exercise	http://www.ncbi.nlm.nih.gov/pubmed/18469735	turkey		ankara				1	28	118	58.1		99	<1year	0.271232877	1		>16		17 (self care)	2.3 (hand)																		0	brunnstrom hand stage			lohse	0	0	10	1.9	1.2	0	10	2.8	1.8			10	2.8	1.8	0.5	0.9	1.529705854	0.9	1.529705854	0.588348405	0.588348405	0.914285714	0.537918542	0.537918542	0.117307692	0.117307692	0.098059655	0.098059655
753	210	yavuzer2008	yavuzer	2008	ctrl	479	CPT and COT	http://www.ncbi.nlm.nih.gov/pubmed/18469735	turkey		ankara				1	28	118	64.1		138	<1year	0.378082192	1		>16		18.9 (self care)	2.7 (hand)																		0	brunnstrom hand stage			lohse	0	0	10	2.7	0.9	0	10	2.8	1			10	3.2	1.2	0.5	0.1	0.95131488	0.5	1.060660172	0.105117666	0.471404521	0.914285714	0.096107581	0.430998419	0.100552486	0.111111111	0.08405367	0.092879819
